gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,padj
ADAM7,seq.10753.31,0.03284453059402779,-1.2498302636543264,1.3155193248423818,9.31900718769286,0.12132360259022165,0.9036710250581959,0.9536326525954194,-6.500759818351908,bridging fibrosis,0.9536326525954194
WSCD2,seq.6274.15,0.008852448897212957,-0.3377927373820072,0.3554976351764332,8.619317792924557,0.1209976828723767,0.9039285258219389,0.9537648894128824,-6.500798815349065,bridging fibrosis,0.9537648894128824
FGFR2,seq.3808.76,0.008431744424871197,-0.32390841223139405,0.3407719010811365,8.421159258149181,0.1202072919603195,0.9045530096564275,0.9541636430510957,-6.500892959402705,bridging fibrosis,0.9541636430510957
DTNA,seq.24701.21,0.016393541993756568,-0.6298893285772612,0.6626764125647743,8.152026085027794,0.12018463562667775,0.90457093811081,0.9541636430510957,-6.500895641085295,bridging fibrosis,0.9541636430510957
MLF1,seq.17820.170,-0.010004829245531867,-0.40572117468903357,0.38571151619796984,11.629869584059625,-0.11978979659708229,0.9048828880365911,0.9542934866968616,-6.500942440584234,bridging fibrosis,0.9542934866968616
MMRN2,seq.9723.105,-0.007981731600421895,-0.32455003508584174,0.308586571884998,9.13077491700578,-0.11945787808265608,0.9051450870802074,0.9542934866968616,-6.5009816778204215,bridging fibrosis,0.9542934866968616
NDUFV2,seq.7748.11,-0.009933239272715827,-0.4042049940205092,0.3843385154750775,11.07953554290742,-0.1193696801241431,0.9052149217692277,0.9542934866968616,-6.500992039146123,bridging fibrosis,0.9542934866968616
S100Z,seq.18928.10,-0.006856953557186912,-0.27902478486163523,0.2653108777472614,8.083674026893837,-0.11935885080480008,0.9052230939644244,0.9542934866968616,-6.500993427211073,bridging fibrosis,0.9542934866968616
LCN2,seq.2836.68,0.008747843278637393,-0.34176576426687605,0.3592614508241508,9.931101955416192,0.11824830116311641,0.9061011467394382,0.9548968288461874,-6.5011236110325825,bridging fibrosis,0.9548968288461874
FKBP6,seq.12529.32,0.012012704066300539,-0.469912252356701,0.4939376604893021,10.926041814350866,0.11810279086769684,0.9062161521394211,0.9548968288461874,-6.501140592819185,bridging fibrosis,0.9548968288461874
NUDT15,seq.23584.2,0.018416198725743127,-0.7205341264861389,0.7573665239376253,9.705396123596476,0.11808195830637086,0.9062326175091646,0.9548968288461874,-6.501143022373712,bridging fibrosis,0.9548968288461874
ESAM,seq.20536.11,0.007761830156885091,-0.30396327666231954,0.3194869369760897,11.170900635722264,0.11796483550594647,0.9063248071987099,0.9548968288461874,-6.501156782551325,bridging fibrosis,0.9548968288461874
UBA2,seq.12500.88,-0.017326521485021257,-0.7147059563466113,0.6800529133765688,11.577074223946902,-0.11771750374400668,0.9065206769902419,0.9549637442669873,-6.501185456818585,bridging fibrosis,0.9549637442669873
PMF1,seq.23306.37,-0.0062064780789005515,-0.25642122615402246,0.24400826999622136,10.471644315551835,-0.11751479172029825,0.9066805233710781,0.9549926972441356,-6.501209110505853,bridging fibrosis,0.9549926972441356
NCF4,seq.14060.67,0.014745156553546772,-0.5814633619719058,0.6109536750789994,9.89664768584187,0.11717906004626909,0.9069462777261144,0.9551331767324355,-6.501247909306373,bridging fibrosis,0.9551331767324355
MRM2,seq.21161.16,-0.005670741388810544,-0.2365006207778786,0.2251591380002575,8.069776869200979,-0.11638795322640016,0.9075712635886322,0.9556518778155256,-6.5013392542920725,bridging fibrosis,0.9556518778155256
FUT7,seq.21716.29,0.00411975964765203,-0.16441841567792975,0.17265793497323384,8.210418907123037,0.11580673173280207,0.9080307521473288,0.9556545757907671,-6.501405892182738,bridging fibrosis,0.9556545757907671
CBX2,seq.22095.29,-0.013838863381578246,-0.5807764261111809,0.5530986993480244,7.612719337391383,-0.11565488697582496,0.908151172703495,0.9556545757907671,-6.501423141703642,bridging fibrosis,0.9556545757907671
CCL7,seq.4886.3,-0.005693420496510786,-0.23901608446717398,0.22762924347415242,8.877295648957096,-0.11560498126643066,0.9081902546428875,0.9556545757907671,-6.50142894518941,bridging fibrosis,0.9556545757907671
APPL1,seq.12825.18,0.01591745532209946,-0.6365365186582129,0.6683714293024118,8.594195675694092,0.11559061057199614,0.9082019894579061,0.9556545757907671,-6.501430481085265,bridging fibrosis,0.9556545757907671
MECP2,seq.19108.50,-0.007297913249998193,-0.30653283748540694,0.2919370109854106,8.236931885585433,-0.11554715417309475,0.9082360951070395,0.9556545757907671,-6.50143551118277,bridging fibrosis,0.9556545757907671
NAB2,seq.13680.3,-0.0038937374746034403,-0.16440519344014592,0.15661771849093903,8.366471834560521,-0.11492667612194994,0.9087265454084787,0.9560312080959716,-6.501506157013314,bridging fibrosis,0.9560312080959716
GLRX5,seq.16597.11,-0.01699070260495183,-0.7186504060595346,0.6846690008496309,8.124299419940819,-0.11473174570632738,0.9088810422351223,0.956054340242952,-6.501528158915499,bridging fibrosis,0.956054340242952
PFDN1,seq.19242.21,-0.0076611921673261415,-0.3252844745208144,0.3099620901861621,9.60844034493315,-0.11427908934374502,0.9092388040707343,0.9562912494708962,-6.5015793885592235,bridging fibrosis,0.9562912494708962
TMOD4,seq.23530.3,0.028809676876707498,-1.1760894353209346,1.2337087890743494,7.447700466091833,0.11328867616642939,0.9100221423613741,0.9568949844837278,-6.50169063790559,bridging fibrosis,0.9568949844837278
RHOD,seq.12442.4,-0.01095901933392013,-0.4697323294920301,0.44781429082418983,8.039235157153497,-0.11318069274933848,0.9101075373200712,0.9568949844837278,-6.501702713360594,bridging fibrosis,0.9568949844837278
F9,seq.5307.12,0.01634163203729922,-0.6685514453645691,0.7012347094391675,13.581124894009564,0.11305022984301843,0.9102107108124496,0.9568949844837278,-6.501717287271137,bridging fibrosis,0.9568949844837278
ARMC8,seq.25247.12,-0.007022331331895745,-0.30202572507215636,0.2879810624083649,9.866786037893618,-0.1127768236126352,0.9104266189130075,0.956982525561968,-6.501747860608354,bridging fibrosis,0.956982525561968
HIPK3,seq.19329.31,0.003953752376197575,-0.1640787148685348,0.17198621962092994,10.477974202030648,0.11147474183032345,0.9114564090465098,0.9577340743293211,-6.501892054372834,bridging fibrosis,0.9577340743293211
LRFN3,seq.21691.27,-0.01631986510071144,-0.7105270217584174,0.6778872915569945,9.099377700638973,-0.11138488913908934,0.9115278403387523,0.9577340743293211,-6.5019018448415515,bridging fibrosis,0.9577340743293211
CCN4,seq.13692.154,0.009726231838078645,-0.40480836374920237,0.42426082742535964,9.262469478602785,0.11116872767533378,0.9116988221067162,0.9577340743293211,-6.501925599664049,bridging fibrosis,0.9577340743293211
IARS1,seq.12815.9,0.0057779848336643866,-0.24076761902682392,0.25232358869415267,8.0926469413182,0.11102974644276563,0.91180839880678,0.9577340743293211,-6.501940945080373,bridging fibrosis,0.9577340743293211
MXI1,seq.9035.2,0.019718539340684894,-0.8225655013094588,0.8620025799908286,8.062035363201593,0.1109213044425315,0.9118945367429832,0.9577340743293211,-6.501952733339522,bridging fibrosis,0.9577340743293211
PTPRN,seq.25954.3,-0.015008066214179567,-0.6564008065012608,0.6263846740729015,10.45307298399969,-0.11086628524543117,0.9119380583011,0.9577340743293211,-6.501958758806594,bridging fibrosis,0.9577340743293211
NRSN1,seq.11654.77,0.014308596530338367,-0.5989899480393852,0.6276071411000619,8.858924523432043,0.11054113070713006,0.9121952691243346,0.9578647746662894,-6.50199430731572,bridging fibrosis,0.9578647746662894
CALB2,seq.16803.4,0.014482577098400411,-0.607988742656096,0.6369538968528968,8.609113215296494,0.11023647103919001,0.9124362761192265,0.9579784243597526,-6.5020275204364335,bridging fibrosis,0.9579784243597526
VWC2L,seq.7995.16,-0.005693126523746028,-0.25083373429842837,0.23944748125093632,8.845832290861818,-0.1100261181164038,0.9126023295726361,0.958013357757394,-6.502050493893898,bridging fibrosis,0.958013357757394
CTSH,seq.8644.46,0.015372061158976635,-0.6512257904906025,0.6819699128085557,12.976153537385839,0.10926145835764027,0.91320763380461345,0.9583754148338143,-6.502133197565433,bridging fibrosis,0.9583754148338143
GIMAP4,seq.24684.7,-0.00602903764149388,-0.2674674384650484,0.25540936318206064,9.967594968302317,-0.10925437338022348,0.9132128866226574,0.9583754148338143,-6.5021340555886455,bridging fibrosis,0.9583754148338143
NKIRAS2,seq.21624.64,0.0036942003600374954,-0.1572481525326648,0.16463655325273982,9.192977722603473,0.10874525440881143,0.9136156987691388,0.9586479508849529,-6.502188859203134,bridging fibrosis,0.9586479508849529
LGALS4,seq.2982.82,0.00700903438702418,-0.29958611614546254,0.31360418491951086,9.392921096780436,0.10831073761547183,0.9139596704808102,0.9586479508849529,-6.50223538609724,bridging fibrosis,0.9586479508849529
HDGFL2,seq.4553.65,-0.005901113935387637,-0.26410874606379153,0.2523065181930163,8.854297568917458,-0.10827423858216798,0.9139883839690871,0.9586479508849529,-6.502239333336728,bridging fibrosis,0.9586479508849529
SST,seq.5957.30,-0.003934696828652208,-0.17613178198101576,0.16826238832371132,8.856954117923916,-0.10825443385189906,0.9140040546275248,0.9586479508849529,-6.502241450816174,bridging fibrosis,0.9586479508849529
LRRTM3,seq.4453.83,-0.006365520208511118,-0.2859161647406134,0.27318512432359116,7.6399763325307966,-0.1078781814750165,0.9143017739033941,0.9588208283013064,-6.502281605351263,bridging fibrosis,0.9588208283013064
ALPI,seq.17441.4,0.008871597362975044,-0.38329028463411463,0.4010334793600647,8.531777318190588,0.10718530398007838,0.9148504085993434,0.9590181779838858,-6.502355095101355,bridging fibrosis,0.9590181779838858
CEP41,seq.23560.154,-0.021138862870192218,-0.9556802252393715,0.9134024994989871,12.401090767122078,-0.10717213748619028,0.9148608278848512,0.9590181779838858,-6.502356488743984,bridging fibrosis,0.9590181779838858
CTSV,seq.3364.76,0.009165200077053334,-0.39615823209137196,0.41448863224547866,9.876163522293538,0.10713689052216953,0.9148887205908642,0.9590181779838858,-6.502360218710378,bridging fibrosis,0.9590181779838858
IL21,seq.7124.18,-0.013931211534471018,-0.634736485893719,0.6068740628247771,9.975045465234755,-0.1063242401201105,0.9155318413908586,0.9591637137455237,-6.502445876268219,bridging fibrosis,0.9591637137455237
EPHA1,seq.3431.54,-0.00944984691549278,-0.43092467220749997,0.4120249783765144,13.151947473856582,-0.10622996564650417,0.9156064091564713,0.9591637137455237,-6.502455782291949,bridging fibrosis,0.9591637137455237
CD27,seq.5412.53,-0.007941532920680557,-0.36253389913508455,0.3466508332937234,11.799653533732116,-0.10610634088710584,0.9157040059030719,0.9591637137455237,-6.5024688072794,bridging fibrosis,0.9591637137455237
ERO1B,seq.7994.41,0.008736477834773696,-0.3814196799256964,0.39889263559524385,9.046121320809316,0.10609543862473238,0.9157129220138336,0.9591637137455237,-6.502469875492938,bridging fibrosis,0.9591637137455237
DLK1,seq.8380.244,-0.004215182510771029,-0.193041106102618,0.18461074108107595,9.050492100846236,-0.10575842623329744,0.9159793109994331,0.9591637137455237,-6.502505218625472,bridging fibrosis,0.9591637137455237
SAA1,seq.15515.2,-0.025257906130367984,-1.1578476477230384,1.1073318354623025,13.28791866482747,-0.10566314184734732,0.9160550672412254,0.9591637137455237,-6.502515078458015,bridging fibrosis,0.9591637137455237
POSTN,seq.6645.53,0.00767139264607422,-0.3366321531897068,0.3519749384818552,12.522020158720448,0.10555843190805247,0.9161376027186119,0.9591637137455237,-6.502526087021585,bridging fibrosis,0.9591637137455237
GZMK,seq.9545.156,0.01250969394477828,-0.549180977529304,0.5742003654188605,9.185787255391267,0.10552327764856939,0.9161657674184641,0.9591637137455237,-6.502529663803399,bridging fibrosis,0.9591637137455237
SIGLEC11,seq.8913.22,0.0033015742577052177,-0.14503143183691028,0.15163458035232072,10.378130180023545,0.10544924753964847,0.9162240215016146,0.9591637137455237,-6.502537463192863,bridging fibrosis,0.9591637137455237
INHBC,seq.15686.49,-0.02048496925976473,-0.9502278987596783,0.9092579602401488,10.100858741405572,-0.10439296462520098,0.9170604516405685,0.9599000665293344,-6.502646826543023,bridging fibrosis,0.9599000665293344
C2orf68,seq.23276.14,0.0062151851575901395,-0.2786012003553483,0.29103157067052854,7.712263079511369,0.10338354554890059,0.9178592187747883,0.9603709109892287,-6.50275047093996,bridging fibrosis,0.9603709109892287
SFRP4,seq.17447.52,0.008231940481343923,-0.3692052721615209,0.3856691531242087,12.909736902103576,0.1033299401769348,0.9179017115617814,0.9603709109892287,-6.502755928788698,bridging fibrosis,0.9603709109892287
DNAJC12,seq.21114.18,0.010243436000852247,-0.45949793132126726,0.4799848033229718,8.1783377802963,0.10332029790368812,0.9179096052919917,0.9603709109892287,-6.502756847335392,bridging fibrosis,0.9603709109892287
MAP3K7|TAB1,seq.5259.2,-0.006322282843052886,-0.29701356735055007,0.28436900166444434,9.75693396444545,-0.10303989809674885,0.9181312895726055,0.9604635717364577,-6.502785496103093,bridging fibrosis,0.9604635717364577
HLF,seq.21340.38,-0.007018914494519376,-0.3315212231717859,0.3174833941827472,8.533006738573642,-0.10248113630079446,0.918573915713788,0.960787300938675,-6.502842141040522,bridging fibrosis,0.960787300938675
MOSPD1,seq.20382.8,-0.008346881843900339,-0.39518921076674873,0.378495447078948,9.138763786203045,-0.10223252219573735,0.9187708166805462,0.9608539559863951,-6.5028672576101645,bridging fibrosis,0.9608539559863951
NGRN,seq.7153.66,-0.004982106795452681,-0.23642605044045661,0.22646183684955123,7.907102252813032,-0.10198291597568948,0.918968119162862,0.9608748345415449,-6.502892509654106,bridging fibrosis,0.9608748345415449
JAM2,seq.2997.8,-0.003629965564922919,-0.17244624164771324,0.1651863105178674,12.153909002369865,-0.10187049179397367,0.9190571355746641,0.9608748345415449,-6.502903826314825,bridging fibrosis,0.9608748345415449
MAGEB10,seq.11456.2,-0.007318927988113654,-0.3487590430893975,0.3341211871131701,8.708787854498432,-0.10156211324995892,0.9193016396023871,0.9609099797142185,-6.502934722842369,bridging fibrosis,0.9609099797142185
BMP2,seq.15666.21,0.010895394651691733,-0.49814859485003604,0.5199393841534196,8.009276731109006,0.10141132354190395,0.9194210383807943,0.9609099797142185,-6.502949836122656,bridging fibrosis,0.9609099797142185
ITGB5,seq.7755.37,-0.009865258191585149,-0.4717351930796582,0.452004676696488,9.49128440688066,-0.10120164266484517,0.9195870716121619,0.9609099797142185,-6.502970814604066,bridging fibrosis,0.9609099797142185
LEPR,seq.5400.52,0.017763111929090657,-0.8163513665410111,0.8518775903991924,10.205371706741204,0.1009002382245873,0.9198257412519681,0.9609099797142185,-6.503000893937805,bridging fibrosis,0.9609099797142185
NEUROG1,seq.23289.25,0.011489004267759518,-0.5284934148672604,0.5514714234027795,7.88722145699512,0.10080952524622243,0.9198975745221387,0.9609099797142185,-6.503009929282563,bridging fibrosis,0.9609099797142185
SLC27A2,seq.9045.3,0.008779648644483109,-0.4047573523446232,0.4223166496335894,9.02792796921137,0.10059156411469837,0.9200701750360671,0.9609099797142185,-6.503031605793775,bridging fibrosis,0.9609099797142185
PDCD1LG2,seq.3004.67,0.006174324769870555,-0.2847846167226267,0.29713326626236786,11.48387250272422,0.1005351603868734,0.920114516852351,0.9609099797142185,-6.503037286866145,bridging fibrosis,0.9609099797142185
CRLF2,seq.2746.56,0.007648917902041842,-0.3533887301306214,0.3686865659347051,10.557872605788539,0.10037979562820668,0.9202378753364223,0.9609099797142185,-6.503052621510454,bridging fibrosis,0.9609099797142185
CMBL,seq.19115.13,-0.006276982281035736,-0.30322269504196203,0.29066873047989056,8.784161924124936,-0.10014901443222703,0.9204204187052312,0.9609099797142185,-6.503075526552554,bridging fibrosis,0.9609099797142185
DEFB132,seq.9022.49,-0.011933094550863926,-0.5765005142854929,0.5526343251837651,10.286117526010392,-0.1001465674982573,0.9204225737775418,0.9609099797142185,-6.503075715624247,bridging fibrosis,0.9609099797142185
MTCP1,seq.19374.72,-0.017274081197088422,-0.8382134999621759,0.8036653375679991,10.019356960254175,-0.0996971276298047,0.9207785072832837,0.9611424956667958,-6.50312006742261,bridging fibrosis,0.9611424956667958
PPA1,seq.5021.13,0.007862746086987343,-0.36691405620399686,0.38263954837797154,11.258963500304796,0.09940142658172466,0.9210126320408556,0.9611426783941649,-6.503149154658557,bridging fibrosis,0.9611426783941649
MAPK13,seq.5006.71,-0.007614901858823851,-0.3707443345426116,0.35551453082496387,8.100252052087098,-0.09935772943359965,0.9210473040591625,0.9611426783941649,-6.503153427867671,bridging fibrosis,0.9611426783941649
PDCD1,seq.15623.1,0.01079341947148953,-0.5060702930733495,0.5276571320163285,9.176201791390259,0.09894225674541099,0.9213763628095814,0.9611426783941649,-6.503194111059061,bridging fibrosis,0.9611426783941649
TALDO1,seq.11347.9,0.007181005031784797,-0.3368917108677123,0.35125372093128193,14.22144448480121,0.09887698358661369,0.9214277423142729,0.9611426783941649,-6.503200563840525,bridging fibrosis,0.9611426783941649
VANGL1,seq.25093.96,-0.00598654447022509,-0.29289285820317623,0.2809197692627261,8.651976756702636,-0.09885555361215816,0.9214447548790629,0.9611426783941649,-6.503202646789685,bridging fibrosis,0.9611426783941649
AGER,seq.4125.52,-0.014016686149439305,-0.689249641797739,0.6612162694988604,11.142080913105072,-0.09835365812480475,0.9218425624898494,0.9613976541990503,-6.503251455009778,bridging fibrosis,0.9613976541990503
TGM1,seq.11242.33,0.009272634755905033,-0.43807237983495145,0.45661764934676147,7.975575417019581,0.0982108230565975,0.9219556991549868,0.9613976541990503,-6.503265319071363,bridging fibrosis,0.9613976541990503
VSTM2L,seq.6549.60,-0.010543198791752835,-0.5229107574444397,0.5018243598609341,8.32820630813798,-0.09749662231407717,0.9225214265911779,0.9617193432441519,-6.503334339649807,bridging fibrosis,0.9617193432441519
LCN10,seq.13007.66,-0.00855136780848571,-0.42417230103210496,0.40706956541513356,10.380488098353373,-0.09748481510044969,0.9225307795693382,0.9617193432441519,-6.503335476470427,bridging fibrosis,0.9617193432441519
MCL1,seq.10396.6,0.009951311881952788,-0.4748169840747632,0.4947196078386688,7.455770397384628,0.09726238782518114,0.9227069753659476,0.9617640605699671,-6.503356866462526,bridging fibrosis,0.9617640605699671
NUDT11,seq.23623.48,-0.006951477852965456,-0.3499527913340061,0.33604983562807517,8.300178823318257,-0.09602408095901102,0.9236879704300667,0.9626475092666374,-6.503475056724432,bridging fibrosis,0.9626475092666374
CCL3,seq.3040.59,0.009903916588034524,-0.4801047989085534,0.49991263208462244,9.338466649186449,0.0957639317117336,0.9238940774419472,0.9627232479410238,-6.5034996942233105,bridging fibrosis,0.9627232479410238
SLC6A16,seq.13056.18,-0.012296494918040355,-0.6229905963877863,0.5983976065517057,7.677142039673586,-0.09540176472115619,0.9241810181188588,0.9628831834985654,-6.503533882063817,bridging fibrosis,0.9628831834985654
ARID3A,seq.3875.62,-0.007009663308052808,-0.35771085205114833,0.3436915254350427,8.731985973195565,-0.09470190584664327,0.9247355364592312,0.9633218157021879,-6.503599580382199,bridging fibrosis,0.9633218157021879
MGAT5,seq.21813.171,0.004670026995896534,-0.23015802151642076,0.2394980755082138,10.463108387281553,0.09421707897225498,0.9251193969151237,0.9635825680298278,-6.503644878966884,bridging fibrosis,0.9635825680298278
SOX9,seq.25468.5,-0.004232459542970962,-0.21781579420231512,0.20935087511637318,8.582494140642627,-0.0938827205527441,0.9253843451501598,0.9637194067924946,-6.50367593513133,bridging fibrosis,0.9637194067924946
ENGASE,seq.16781.2,-0.011776850761513547,-0.6072421731754465,0.5836884716524193,9.009796097517226,-0.09370688376650584,0.9255239849234496,0.9637257253893331,-6.503692154129704,bridging fibrosis,0.9637257253893331
HDGFL3,seq.18899.82,0.005628521702544698,-0.279556225348057,0.2908132687531464,7.753984123153516,0.09350407327780198,0.9256844160501634,0.9637536885717068,-6.503710967650392,bridging fibrosis,0.9637536885717068
SEPHS1,seq.14083.25,0.007269567703459095,-0.3618739079801439,0.3764130433870621,14.049108430606124,0.09330046825316975,0.9258458261055014,0.9637826627256085,-6.503729734791266,bridging fibrosis,0.9637826627256085
CTSK,seq.9443.137,-0.016272617369352437,-0.8473393447245701,0.8147941099858651,8.26350358651839,-0.09277272566181376,0.9262642727725339,0.9640791586921281,-6.503778175525072,bridging fibrosis,0.9640791586921281
ERVV-1,seq.12531.5,0.007017999295628525,-0.35222244849808315,0.3662584470893402,9.744744360181068,0.09256075536694325,0.9264322609082968,0.9641149231866956,-6.503797574737232,bridging fibrosis,0.9641149231866956
CD86,seq.5337.64,-0.007846936060705615,-0.4140680394953609,0.39837416737394965,9.013936571617288,-0.09152430321822787,0.9272537052106988,0.9646030690981363,-6.503891790484586,bridging fibrosis,0.9646030690981363
LAMP1,seq.16902.17,-0.010844697591836878,-0.5725241603840002,0.5508347652003264,9.983715837962112,-0.09148032531125587,0.9272885618232665,0.9646030690981363,-6.503895764712416,bridging fibrosis,0.9646030690981363
DEFB121,seq.5765.53,-0.011642424546151062,-0.6153966963456176,0.5921118472533154,8.679556132371747,-0.09136545351975116,0.9273796091507143,0.9646030690981363,-6.503906136521757,bridging fibrosis,0.9646030690981363
MGAT5,seq.21768.9,0.004604785316122577,-0.234356910691639,0.24356648132388414,12.21796370182585,0.09129380514188033,0.9274361039963648,0.9646030690981363,-6.5039126645215495,bridging fibrosis,0.9646030690981363
FAM234B,seq.7892.132,0.005432421685772767,-0.2779761800361151,0.28884102340766066,9.578525758075019,0.09081146049722519,0.9278184247352477,0.9648616221482866,-6.503956038531162,bridging fibrosis,0.9648616221482866
SDF2,seq.15333.11,0.008389591035804132,-0.43044750155824324,0.44722668362985146,8.791962682609718,0.09058082268737247,0.9280015329146378,0.9649129644010827,-6.503976632620863,bridging fibrosis,0.9649129644010827
GDF10,seq.16749.79,-0.0032141687776397186,-0.17179911467345968,0.16537077711818024,10.480442939403055,-0.0903254430935954,0.928203673713579,0.9649840786517973,-6.5039995104434905,bridging fibrosis,0.9649840786517973
NLRP10,seq.12821.6,-0.017324655661858278,-0.9290387453232414,0.8943894339995249,10.808838413389475,-0.09003362657088257,0.9284352846842877,0.9650858059353316,-6.5040254362999175,bridging fibrosis,0.9650858059353316
B3GALT1,seq.9541.15,-0.00459261670679076,-0.2475627123819623,0.2383774789683808,8.55012916232251,-0.08955041238970772,0.9288180487031915,0.9652777043071802,-6.5040683506642045,bridging fibrosis,0.9652777043071802
RBP2,seq.19803.34,-0.011952999019120586,-0.6449931199069701,0.6210871218687288,10.564133283558913,-0.0894632038671364,0.9288874706867294,0.9652777043071802,-6.504075996767903,bridging fibrosis,0.9652777043071802
C1orf50,seq.23261.27,0.010747987382472542,-0.5619771762109665,0.5834731509759116,9.562094403458051,0.08891595182711799,0.9293213107197773,0.9655260290192503,-6.50412420147207,bridging fibrosis,0.9655260290192503
ADH1C,seq.15525.294,-0.022692741640007206,-1.233709474093511,1.1883239908134968,12.759432844533185,-0.08878418732700785,0.9294257716553663,0.9655260290192503,-6.504135763775861,bridging fibrosis,0.9655260290192503
XPO5,seq.25963.2,0.006584211453994361,-0.3452702354112867,0.3584386583192754,12.025408733786104,0.08865502935861987,0.9295278998707849,0.9655260290192503,-6.504147138547268,bridging fibrosis,0.9655260290192503
ACADL,seq.17857.6,0.007027981034582176,-0.3705282219158644,0.38458418398502875,8.286303997551318,0.08819577279526257,0.9298922729747784,0.9657654742353571,-6.504187187786721,bridging fibrosis,0.9657654742353571
GTF2E2,seq.21322.60,0.008766487605831536,-0.46429200790521546,0.48182498311687855,8.332074424182814,0.08780304466455181,0.9302036456388062,0.9659498133684495,-6.504221319697159,bridging fibrosis,0.9659498133684495
PARP16,seq.7881.244,-0.005568229188371623,-0.3071254436076305,0.29598898523088724,8.815758875032396,-0.08748314363957525,0.930457126525025,0.9660739916359268,-6.504249043624446,bridging fibrosis,0.9660739916359268
IL11RA,seq.18216.22,-0.0032531974936793194,-0.1806210357875135,0.17411464080015485,9.331306849507913,-0.08689519648360637,0.9309231904071604,0.9662626391778006,-6.504299696920635,bridging fibrosis,0.9662626391778006
NUBP1,seq.21189.9,-0.010360503283588505,-0.5758038740737803,0.5550828675066033,11.587002512116134,-0.08681415347790644,0.9309877313040454,0.9662626391778006,-6.504306589425522,bridging fibrosis,0.9662626391778006
TAFA4,seq.6511.17,0.0030447782219827336,-0.16324315236535691,0.16933270880932239,9.631766506640032,0.0867471368488078,0.9310405914849716,0.9662626391778006,-6.50431239228382,bridging fibrosis,0.9662626391778006
RELN,seq.21713.11,0.006896866172175194,-0.37182266903796624,0.3856164013823167,12.518641955781073,0.08627936255715223,0.9314116051180334,0.9665086625811321,-6.504352340197722,bridging fibrosis,0.9665086625811321
LRTM1,seq.9368.64,-0.004867463758042363,-0.2756771991546936,0.26594227163860884,8.61661017411986,-0.08515274788607172,0.932304927891477,0.9672965278597939,-6.504447731405031,bridging fibrosis,0.9672965278597939
IFNA14,seq.7180.114,-0.0030923327697792375,-0.17619555290647929,0.1700108873669208,8.605235426631515,-0.08463330278308999,0.9327168808712728,0.9675848016515073,-6.504491282184166,bridging fibrosis,0.9675848016515073
ACRV1,seq.15301.24,0.0032075075915981538,-0.17774838813800786,0.18416340332120418,8.378929366654893,0.08397599706926388,0.9332381922713016,0.9679864228345946,-6.504546009434274,bridging fibrosis,0.9679864228345946
ACADS,seq.17393.13,0.004426523936094903,-0.2464586973321307,0.2553117452043205,10.544473661812077,0.08358877316772714,0.9335453144797764,0.9680472169109523,-6.504578049982884,bridging fibrosis,0.9680472169109523
CD300LG,seq.20585.5,-0.008677814873863,-0.5017455831888059,0.4843899534410799,11.45688029677815,-0.08338780960325021,0.9337049788525458,0.9680472169109523,-6.504594565559946,bridging fibrosis,0.9680472169109523
AKR1A1,seq.4192.10,0.009504908858139365,-0.5334244887863727,0.5524343065026515,12.174711650298514,0.08294751849633715,0.9340542073725333,0.9680472169109523,-6.504630730421894,bridging fibrosis,0.9680472169109523
LRFN2,seq.7200.4,-0.011118232373904581,-0.6464159154888719,0.6241794507410626,8.559284510390754,-0.08291961444655659,0.9340763406412269,0.9680472169109523,-6.5046330159688255,bridging fibrosis,0.9680472169109523
PLA2G5,seq.2449.1,0.002935175268618529,-0.16487765453185224,0.1707480050690893,8.876735087129564,0.08286461026506108,0.9341197029032487,0.9680472169109523,-6.50463757292244,bridging fibrosis,0.9680472169109523
FTH1|FTL,seq.5934.1,0.026239813986480686,-1.4750066983134391,1.5274863262864007,12.83275557856505,0.08281472031108725,0.9341595422913364,0.9680472169109523,-6.504641600692307,bridging fibrosis,0.9680472169109523
TCEAL3,seq.19112.2,-0.008120907740783627,-0.47328014586130146,0.45703833037973424,10.201887372711731,-0.08271832374281259,0.9342360043452476,0.9680472169109523,-6.504649480379204,bridging fibrosis,0.9680472169109523
COLGALT2,seq.7234.12,-0.0031544621696169253,-0.18580137202349267,0.17949244768425882,9.206162312833811,-0.08182258728087907,0.9349462712098578,0.9684159384917616,-6.504722313854446,bridging fibrosis,0.9684159384917616
MFRP,seq.3685.53,0.006188522678702158,-0.3523836543174815,0.36476069967488584,10.717220888003572,0.08177194089903829,0.9349866773293359,0.9684159384917616,-6.504726359383191,bridging fibrosis,0.9684159384917616
ROBO4,seq.16297.14,-0.015240374942551272,-0.898406494612481,0.8679257447273785,8.378828098641282,-0.08176210243000026,0.9349945152506737,0.9684159384917616,-6.504727147230844,bridging fibrosis,0.9684159384917616
RAG1,seq.11311.79,0.0035560455088291254,-0.2036355497823495,0.21074764080000774,9.282391341890479,0.08131213969148976,0.9353512017352602,0.9685450477438148,-6.504763433960302,bridging fibrosis,0.9685450477438148
TMEM106B,seq.8687.26,-0.0045691369301154045,-0.27130467209577214,0.26216639823554133,8.492594657032884,-0.0811546687830679,0.9354761245084342,0.9685450477438148,-6.504776067407299,bridging fibrosis,0.9685450477438148
TES,seq.17419.17,-0.00413105970328227,-0.24546422322707992,0.2372021038205154,9.313869337429944,-0.08109697954160112,0.9355218901908032,0.9685450477438148,-6.504780689523945,bridging fibrosis,0.9685450477438148
